photo,date,gender,v_labels,n_labels,hashtags,brands,top_color,top_category,top_pattern,bottom_color,bottom_category,bottom_pattern,top_url,bottom_url
20180329150234958_500.jpg,2018/4/22,F,"Striped, Black, White, Pink, Yellow, Kimono_Yukata, Sandals","White, Kimono_Yukata","summer,  大人カジュアル,  浴衣,  レトロ,  ぽっちゃり,  夏コーデ,  低身長,  夏祭り,  浴衣女子,  高身長女子",--,,,,,,,,
20180723173713865_500.jpg,2018/7/23,M,"Solid, Black, White, Green, Brown, Top, Jacket, Pants, Shoes, Bag","White, Green, Brown, Blue, Shirt, Jacket, Pants, Bag","ブルゾン,  トートバッグ,  Tシャツ,  ストライプ,  シップス,  SHIPS,  AMIACALVA,  スリムフィット,  GROWN&SEWN,  ストレッチナイロン","GROWN&SEWN, SHIPS",,,,,,,,
20171227155700979_500.jpg,2018/1/3,M,"Solid, Black, White, Beige, Blue, Top, Coat, Pants, Sneakers, Bag","Black, Beige, Blue, Top, Coat, Pants","ニット,  コンバース,  アウター,  重ね着,  ブラック,  ステンカラーコート,  ネイビー,  黒,  冬コーデ,  ZOZO冬セール中です！","JOURNAL STANDARD relume, green label relaxing",,,,,,,,
20180727201016730_500.jpg,2018/7/27,F,"Solid, Black, White, Green, Brown, Top, Pants, Sandals, Bag","Black, White, Green, Brown, T-Shirt, Pants, Sandals, Bag","大人カジュアル,  シンプル,  カジュアル,  きれいめカジュアル,  パンツスタイル,  大人コーデ,  夏,  スポーツミックス,  スポーツサンダル,  フリークスストア","URBAN RESEARCH, FREAK'S STORE",,,,,,,,
20181020081804383_500.jpg,2018/10/20,F,"Solid, Black, Gray, Blue, Top, Jumpsuit, Shoes, Bag","Black, Blue, T-Shirt, Jumpsuit, Sneakers, Bag","秋のコーデ,  オーバーオール,  シンプル,  シンプルコーデ,  ドライブ,  ドライブコーデ,  デニム,  デニムスタイル","ORCIVAL, BEAMS BOY, CONVERSE, MYSTERY RANCH",,,,,,,,
20180724105234099_500.jpg,2018/7/26,F,"Solid, Black, White, Dress, Sneakers, Bag","Black, Dress, Bag","コンバース,  ワンピース,  シンプル,  ブラック,  夏,  黒,  大人カジュアル,  ロングワンピース,  夏コーデ,  黒ワンピ","PLAIN CLOTHING, Discoat",,,,,,,,
20170728120825135_500.jpg,2017/7/31,M,"Striped, Black, Gray, White, Red, Blue, T-Shirt, Jeans, Sneakers","Red, T-Shirt","夏コーデ,  カジュアル,  大人カジュアル,  summer,  休日スタイル,  デニムパンツ,  ワイドパンツ,  AVIREX,  ビッグT,  ストリート",AVIREX,,,,,,,,
20190320124415824_500.jpg,2019/3/20,F,"Solid, Black, White, Brown, Blue, Sweatshirt, Jacket, Skirt, Shoes","Black, Beige, Blue, T-Shirt, Jacket, Skirt, Shoes","カジュアル,  オトナ女子,  大人カジュアル,  春,  ワッフル,  デニムスカート,  スリット,  プチプラ,  プチプラコーデ,  ライダース","SVEC, GRL, ユニクロ, KLASSE14, GU",,,,,,,,
20170803151146455_500.jpg,2017/8/7,M,"Solid, White, Red, Blue, T-Shirt, Jeans, Sneakers","White, Red, Blue, T-Shirt, Jeans","converse,  ストリート,  summer,  デニムパンツ,  street,  ジェットキャップ,  ダンス,  夏コーデ,  白Tシャツ,  ジョガーパンツ","Right-on, MONKEY TIME, coen",,,,,,,,
20170330172018097_500.jpg,2017/4/1,F,"Striped, Black, Gray, White, Blue, T-Shirt, Jeans, Sneakers, Bag","Gray, Blue, T-Shirt, Bag","大人カジュアル,  パンツスタイル,  春","SLOBE IENA, SEVENDAYS=SUNDAY",,,,,,,,
20170330155711970_500.jpg,2017/3/30,M,"Solid, Red, Green, Blue, Sweatshirt, Pants, Sneakers","Red, Green, Sweatshirt, Pants","春コーデ,  カジュアルコーデ,  プチプラ,  H&M,  パーカー,  オーバーサイズ,  オトナカジュアル",H&M,,,,,,,,
20181019110947384_500.jpg,2018/10/19,F,"Floral, Black, White, Beige, Top, Jacket, Skirt, Boots","Black, White, Beige, Top, Jacket, Skirt","SPIGA,  スピーガ,  大人ガーリー,  ドッキング,  プリーツスカート,  秋のコーデ,  ハットコーデ","SPIGA, CADBURY",,,,,,,,
20190727211502180_500.jpg,2019/7/27,M,"Striped, Black, White, T-Shirt, Pants, Sandals","Black, T-Shirt, Pants, Sandals, Bag","夏,  夏コーデ,  夏だ！Tシャツ着よう！,  シンプルコーデ,  キレイめ,  お洒落さんとつながりたい,  モノトーン,  ブラック,  低身長,  低身長コーデ","UNITED ARROWS, NEW ERA, Dr.Martens, Ray-Ban, ZIP FIVE, SAAD, Levi's, THE NORTH FACE",,,,,,,,
20190322080426598_500.jpg,2019/3/22,F,"Striped, Gray, White, Blue, Purple, Top, Jacket, Skirt, Sneakers","Gray, White, Blue, T-Shirt, Jacket, Skirt, Sneakers","Green Parks,  グリーンパークス,  AMERICAN HOLIC,  カジュアル,  オトナカジュアル,  春,  ストライプ,  スカート,  VANS,  Gジャン","Green Parks(グリーン パークス), Green Parks, AMERICAN HOLIC(アメリカン ホリック), FREAK'S STORE",,,,,,,,
20190323153051442_500.jpg,2019/3/23,M,"Striped, Black, White, Green, Yellow, T-Shirt, Jacket, Pants, Sneakers","Black, Green, T-Shirt, Jacket, Pants, Sneakers","GU,  黒キャップ,  コーチジャケット,  ラインパンツ,  スニーカー,  スポーツミックス,  ストリート,  カジュアル,  グリーン,  プチプラ","PUMA, CASIO, しまむら, GU, Champion",,,,,,,,
20180329150917958_500.jpg,2018/3/29,F,"Solid, White, Pink, Blue, Top, Jacket, Skirt, Pumps, Bag","White, Pink, Blue, Top, Jacket, Skirt, Pumps, Bag",nan,"Color, LIP SERVICE, INGNI",,,,,,,,
20171228090700849_500.jpg,2017/12/28,F,"Solid, Black, White, Green, Sweatshirt, Pants, Sneakers","Top, Sneakers",nan,"NIKE, Supreme",,,,,,,,
20190320014310473_500.jpg,2019/3/20,M,"Striped, Gray, Blue, Top, Blazer, Pants, Sneakers","Gray, Blue, T-Shirt, Blazer, Pants, Sneakers","春コーデ,  スニーカー,  きれいめカジュアル,  オトナカジュアル,  アディダス,  アウトドアスタイル,  スノーピーク,  おしゃれさんと繋がりたい,  リネンパンツ,  ストライプパンツ","HANES, Snow Peak, adidas Originals",,,,,,,,
20191101214038167_500.jpg,2019/11/1,M,"Floral, Black, Green, Brown, Top, Shirt, Coat, Pants, Shoes","Black, Green, Brown, Top, Jacket, Pants, Shoes","やっぱりストリートが好き,  ひょう柄,  レオパード,  ファーコート,  フレアパンツ,  ストリート,  ネオンカラー,  個性派,  オーバーサイズ,  冬コーデ","KLEMAN, SYU.HOMME/FEMM",,,,,,,,
20190321131319387_500.jpg,2019/3/21,F,"Plaid, Black, Beige, Brown, Blue, Top, Jacket, Skirt, Shoes, Bag","Black, Green, Brown, Blue, Top, Jacket, Skirt, Shoes, Bag","休日スタイル,  全体的に落ち着いた色,  チェック,  ニット","Ne-net, LOWRYS FARM, Heather, JEANASIS, PAGEBOY",,,,,,,,
20191102123008070_500.jpg,2019/11/2,M,"Solid, Black, White, Blue, Yellow, Shirt, Jacket, Jeans, Sneakers","Black, White, Blue, Yellow, Shirt, Sweatshirt, Jeans, Sneakers","やっぱりストリートが好き,  片手スマホ自撮り研究会�✨,  今日の一曲シリーズ�,  ニット帽,  ダテメガネ,  スウェット,  ポロシャツ,  zozoデニム,  スタンスミス","TOY PLANE, 恵那眼鏡, ユニクロ, ZOZO, Carhartt, BEDWIN & THE HEARTBREAKERS, adidas",,,,,,,,
20171229151242850_500.jpg,2017/12/30,F,"Plaid, Black, Gray, Red, Top, Coat, Pants, Pumps, Bag","Black, Gray, Red, T-Shirt, Coat, Jeans, Pumps, Bag","チェック,  コート,  アウター,  チェスターコート,  冬コーデ,  大人カジュアル,  冬,  グレンチェック,  赤ニット,  低身長","Re:EDIT, Odette e Odile, dazzlin, HARRIS TWEED, Kastane",,,,,,,,
20171228115127860_500.jpg,2018/1/1,F,"Solid, Black, Gray, Blue, Top, Coat, Jeans, Pumps, Bag","Black, Gray, White, Blue, Top, Coat, Pants, Pumps, Bag","コート,  ニット,  アウター,  ブルー,  冬コーデ,  タートルネック,  ノーカラーコート,  きれいめカジュアル,  低身長,  黒スキニー","MARCO BIANCHINI, 210nouve, PLAIN CLOTHING, YECCA VECCA, Te chichi TERRASSE",,,,,,,,
20170328102914452_500.jpg,2017/3/29,F,"Solid, Black, Beige, Green, Shirt, Pants, Pumps, Bag","White, Green, Dress, Pants","クラッチバッグ,  大人カジュアル,  カーキ,  チュニック,  春コーデ,  シャツスタイル,  黒パンツ,  オトナカジュアル","IEDIT, LAKOLE",,,,,,,,
20190727180648092_500.jpg,2019/7/27,M,"Solid, Black, Gray, White, T-Shirt, Pants, Sneakers","Black, White, T-Shirt, Pants, Sneakers","スニーカー,  ビッグシルエット,  カジュアル,  Tシャツ,  ラフ,  夏コーデ,  ヒステリックグラマー,  ""90sスタイル"",  ビックＴシャツ",HYSTERIC GLAMOUR,,,,,,,,
20170803094039410_500.jpg,2017/8/3,F,"Solid, Black, White, Beige, Brown, Blue, Cardigan, Pants, Swimwear, Sandals, Bag","White, Green, Blue, Cardigan, Pants, Jeans, Swimwear","カジュアル,  大人カジュアル,  夏,  デニムパンツ,  ママコーデ,  水着,  海,  ガウン,  ラクチンコーデ","SLY, KORMARCH",,,,,,,,
20180719190821812_500.jpg,2018/7/19,M,"Solid, Black, Gray, Top, Pants, Sneakers","Black, Gray, T-Shirt, Jeans, Sneakers","相互フォロー,  ビックシルエット,  フォロバ,  いいね、save、フォローお願いします�,  おしゃれさんと繋がりたい,  ゆるコーデ,  モノトーンコーデ,  ビッグT,  プチプラコーデ,  シンプルコーデ","LIDnM, Champion, NIKE, EFFECTEN",,,,,,,,
20180727135816346_500.jpg,2018/7/27,F,"Solid, Black, White, Dress, Pumps, Bag","Black, Gray, Beige, Dress, Pumps, Bag",nan,"PLAIN CLOTHING, SY3",,,,,,,,
20190321151807097_500.jpg,2019/3/21,F,"Floral, Black, Brown, Blue, Jacket, Dress, Boots","Black, Green, Blue, Jacket, Dress, Boots",ワンピース×ブーツ,"LEPSIM, cava cava, UNIQLO",,,,,,,,
20190723121908052_500.jpg,2019/7/23,F,"Striped, Black, White, Pink, Top, Pants, Sandals, Bag","Black, Brown, Top, Pants, Sandals, Bag","MERCURYDUO(MERCURYDUO),  ボーダー,  サマーニット,  フリルニット,  ロングパンツ,  ワイドパンツ,  ブラウン,  ファーバッグ,  ハイウエストパンツ,  厚底サンダル",MERCURYDUO,,,,,,,,
20180723075123915_500.jpg,2018/7/23,F,"Floral, Black, White, Beige, Blue, Purple, Top, Cardigan, Pants, Sneakers, Bag","White, Jacket","ガウン,  シンプルコーデ,  夏コーデ,  コンバース,  カンカン帽,  デニムショートパンツ,  夏",nan,,,,,,,,
20170802115328689_500.jpg,2017/8/2,F,"Solid, Beige, Pink, Blue, Swimwear","Red, Swimwear","夏,  レッド,  dholic,  レースアップ,  水着,  coordinate,  ビキニ,  ビーチスタイル",DHOLIC,,,,,,,,
20190321172027092_500.jpg,2019/3/21,M,"Striped, Gray, Beige, Brown, Blue, Yellow, Top, Jeans, Sneakers","Black, White, Beige, Blue, Top, Jeans, Sneakers","今日のコーデ,  デニムパンツ,  いいね、save、フォローお願いします�,  古着MIX,  はるコーデ,  スニーカーコーデ,  シンプルコーデ,  アメカジ,  ヴィンテージ,  大人カジュアル","VINTAGE, Levi's, CONVERSE, SABRE",,,,,,,,
20170727130630731_500.jpg,2017/7/31,M,"Striped, Black, White, Blue, T-Shirt, Pants, Sneakers","Blue, T-Shirt, Pants","ボーダー,  キャップ,  Tシャツ,  ストリート,  summer,  海,  デニムパンツ,  ショーツ,  ネイビー×ホワイト,  夏コーデ","URBAN RESEARCH ROSSO MEN, ROOPTOKYO, FREAK'S STORE",,,,,,,,
20191102142505542_500.jpg,2019/11/2,F,"Striped, White, Purple, Top, Cardigan, Skirt","White, Purple, Top, T-Shirt, Skirt","大人カジュアル,  秋コーデ,  お洒落さんとつながりたい,  スニーカー,  プチプラコーデ,  低身長コーデ,  スカート,  休日スタイル,  ootd,  GU","Ray BEAMS, GU",,,,,,,,
20190319222752546_500.jpg,2019/3/19,F,"Plaid, Black, White, Beige, Top, Pants, Sneakers, Bag","White, Top, Pants",nan,"ANATOMICA, FRAMeWORK",,,,,,,,
20170803160823520_500.jpg,2017/8/3,F,"Striped, Black, White, Blue, Shirt, Skirt, Pumps","Black, Green, Blue, Shirt, Skirt, Pumps","秋のコーデ,  outfit,  オフショル,  抜き襟,  キレイめ,  スウェード,  グリーン,  ミモレ丈スカート,  フェミニン,  オトナ女子",MIIA,,,,,,,,
20190103150140342_500.jpg,2019/1/3,M,"Solid, Black, White, Red, Blue, Jacket, Jeans, Sneakers","Black, Red, Jacket, Sneakers","supreme,  THE NORTH FACE,  H&M,  nike,  AIR JORDAN","NIKE, THE NORTH FACE, Supreme",,,,,,,,
20190728092311351_500.jpg,2019/7/28,M,"Plaid, Black, Gray, White, Pink, T-Shirt, Pants, Shoes","Black, White, Pink, T-Shirt, Pants","休日スタイル,  バンドT,  プチプラ,  ローリングストーンズ,  ootd,  夏コーデ,  低身長,  ウインドペン,  アラフィフ,  おしゃれさんと繋がりたい","RAGEBLUE, PRIMAL ENGINE, JOINT WORKS",,,,,,,,
20181018180958034_500.jpg,2018/10/18,F,"Striped, Gray, White, Brown, Blue, Top, Coat, Jeans, Boots","Green, Blue, Jacket, Jeans","ファー,  今日のコーデ,  オトナカジュアル,  秋コーデ,  オトナ女子,  ビーセカンド,  KAICHIE,  オシャレパッソ,  wearhalloween2018,  PASSO","YANUK, TATRAS",,,,,,,,
20190103004805045_500.jpg,2019/1/3,F,"Solid, Black, Gray, Beige, Top, Jacket, Pants, Sneakers, Bag","Black, Gray, Jacket, Pants",nan,"FIRST DOWN, UNIVERSAL OVERALL",,,,,,,,
20180804011206131_500.jpg,2018/7/27,M,"Plaid, Gray, White, Orange, Brown, Top, Pants, Sneakers","Black, Gray, Orange, Blue, T-Shirt, Pants, Sneakers","きれいめカジュアル,  プチプラ,  オレンジ,  ガウチョパンツ,  チェックパンツ,  コンバース,  夏コーデ,  大学生,  GU","ユニクロ, GLOBAL WORK, CONVERSE, GU",,,,,,,,
20180719180246873_500.jpg,2018/7/23,M,"Solid, Black, Gray, White, Green, Blue, Top, Jacket, Jeans, Sneakers","Black, Gray, T-Shirt, Sweatshirt, Pants","ミリタリー,  カジュアル,  パーカー,  AVIREX,  刺繍,  スエット,  ラフ,  新作,  ゆるコーデ,  湘南スタイル",AVIREX,,,,,,,,
20170330154355566_500.jpg,2017/3/30,M,"Floral, Beige, Brown, Blue, Shirt, Cardigan, Pants, Shoes, Bag","Beige, Brown, Blue, Shirt, Cardigan, Pants, Shoes, Bag","BEAMS LIGHTS,  春コーデ,  リバティー,  トラベル,  COOLMAX,  JALAN SRIWIJAYA,  オトナカジュアル,  はるコーデ,  ONE OF US",BEAMS LIGHTS Men's,,,,,,,,
20180723093041917_500.jpg,2018/7/23,M,"Floral, Black, White, Green, Top, Shirt, Pants, Sneakers","Black, White, Green, T-Shirt, Shirt, Pants, Sneakers","夏コーデ,  オトナカジュアル,  白Tシャツ,  ワイドパンツ,  ビックシルエット,  おしゃれさんと繋がりたい,  休日スタイル,  カーキ","ユニクロ, SEVENDAYS=SUNDAY, adidas, coen",,,,,,,,
20190103165050385_500.jpg,2019/1/3,F,"Striped, Black, White, Red, Green, Brown, T-Shirt, Skirt, Pumps, Bag","Red, Green, Shirt, Skirt","スカート,  ボーダー,  大人カジュアル,  休日スタイル,  大人コーデ,  ボーダートップス,  30代,  ビアズリー,  40代,  BEARDSLEY",BEARDSLEY,,,,,,,,
20170324142949864_500.jpg,2017/3/28,M,"Solid, Black, White, Blue, Sweatshirt, Jacket, Pants, Shoes","Black, White, Blue, Sweatshirt, Jacket, Jeans, Sneakers","スウェット,  スニーカー,  スカジャン,  カジュアル,  シンプル,  スリッポン,  春,  カジュアルコーデ,  ジョガーパンツ,  オトナカジュアル","FRED PERRY, Champion, Lee, Subciety",,,,,,,,
20190719132127356_500.jpg,2019/7/19,M,"Solid, Black, White, Red, Blue, T-Shirt, Pants, Sneakers","White, Red, T-Shirt, Pants","スニーカー,  カジュアル,  Tシャツ,  Hysteric Glamour,  ラフ,  ショーツ,  夏コーデ,  ヒステリックグラマー",HYSTERIC GLAMOUR,,,,,,,,
20180329165425170_500.jpg,2018/3/30,F,"Spotted, Black, Purple, Shirt, Skirt, Shoes, Bag","Blue, Purple, Shirt, Skirt","ブラウス,  スカート,  ベレー帽,  ネイビー,  大人,  水玉,  大人カジュアル,  春,  春コーデ,  merlot","merlot, AMERICAN HOLIC",,,,,,,,
20191101223941556_500.jpg,2019/11/1,F,"Plaid, Beige, Brown, Purple, Dress, Pumps, Bag","Gray, Brown, Jumpsuit, Pumps, Bag","シンプル,  ゆるコーデ,  ２ＷＡＹ,  アダルトおカワたん部,  ママコーデ,  サロペット,  シャツワンピ","BEAUTY&YOUTH UNITED ARROWS, merlot, SENSE OF PLACE by URBAN RESEARCH",,,,,,,,
20170328141117824_500.jpg,2017/3/28,M,"Spotted, Black, White, Blue, Shirt, Blazer, Pants, Shoes","Black, Gray, White, Blue, Shirt, Jacket, Pants, Boots","オトナカジュアル,  はるコーデ,  ドット,  キレイめ,  ジャケット,  Dr.Martens,  SHIPS JET BLUE,  シンプル","RAGEBLUE, BURBERRY, SHIPS JET BLUE, ユニクロ, TORNADO MART, Dr.Martens",,,,,,,,
20170324101207506_500.jpg,2017/3/24,F,"Plaid, Black, Gray, White, Green, Blue, Top, Jacket, Coat, Pants, Sneakers","Gray, White, Green, Blue, Yellow, T-Shirt, Jacket, Jeans, Sneakers, Bag","UNIQLO,  GU,  デニムオンデニム,  パンツスタイル,  無印良品,  adidas,  ニット帽,  デニムコート,  ""BAGnNOUN"",  ボーダートップス","UNIQLO, 無印良品, Handmade, BAG'n'NOUN, GU, adidas",,,,,,,,
20180728203459440_500.jpg,2018/7/28,F,"Solid, Black, Red, Blue, Top, Jeans, Pumps, Bag","Red, Blue, Shirt, Jeans","パンツスタイル,  オトナカジュアル,  秋のコーデ,  デニム,  westoveralls,  赤,  バレエシューズ,  レース,  FRAMeWORK",FRAMeWORK,,,,,,,,
20191103061355175_500.jpg,2019/11/3,F,"Floral, White, Brown, Top, Jumpsuit, Sneakers, Bag","White, Brown, T-Shirt, Jumpsuit, Sneakers, Bag","やっぱりストリートが好き,  大人カジュアル,  レオパード,  サロペット,  オーバーオール,  スニーカー,  ブラウン,  ブラウンコーデ","via j, JEANASIS, Ungrid, VANS",,,,,,,,
20181018213831994_500.jpg,2018/10/18,F,"Floral, Black, White, Blue, Dress, Shoes","Black, White, Beige, Pink, Blue, Dress, Stockings, Shoes","秋コーデ,  プチプラ,  シンプル,  スカート,  ワンピース,  ニットワンピース","KOBE LETTUCE, しまむら, GU",,,,,,,,
20190320153710249_500.jpg,2019/3/20,F,"Solid, Black, White, Beige, Green, Yellow, Sweatshirt, Jacket, Pants, Sneakers, Bag","Black, White, Beige, Green, Shirt, Sweatshirt, Pants, Sneakers, Bag","大人カジュアル,  今日のコーデ,  カジュアル,  ootd,  ベージュコーデ,  パーカー,  ママコーデ,  スキニーパンツ,  ユニクロ,  サコッシュ","Champion, UNIQLO, TODAYFUL, CONVERSE",,,,,,,,
20190320070807976_500.jpg,2019/3/20,F,"Striped, Beige, Blue, Dress, Pumps","Beige, Blue, Top, Pumps","春,  低身長,  プチプラ,  オトナ女子,  パステル映える春,  ワンピース,  ストライプ,  パンプス,  ZARA","BEAUTY&YOUTH UNITED ARROWS, ur's, ZARA",,,,,,,,
